n_date,publish_date,headline_text,class_tag
2016-05-16,20160516,aviatrix tracey curtis taylor survives crash in arizona,0
2016-05-11,20160511,8 team australian national netball league to begin 2017 reports,0
2016-04-21,20160421,compulsory prefential voting returns qld parliament passes bill,0
2016-05-12,20160512,damage to lisa scaffidi reputation significant: expert,0
2016-02-29,20160229,ceduna council calls for axing of two environment bodies,0
2016-01-21,20160121,snakes bite nine people in queensland in 36 hours,0
2016-01-19,20160119,outback caller josh fleming queensland horse race caller,0
2016-09-19,20160919,tamika ullrich death inquest coroner,0
2016-01-18,20160118,total fire ban for north tas as blazes stretch resources,0
2016-09-02,20160902,royal adelaide show off to sunny start for 2016,0
2016-02-05,20160205,brazilian waxes massage and facials all in days work,0
2016-07-15,20160715,global biodiversity falls below 'safe levels',0
2016-03-23,20160323,man charged with assaulting pregnant woman to face supreme court,0
2016-03-14,20160314,bull charges junior soccer players maryborough,0
2016-08-14,20160814,pearce leads roosters to win over cowboys,0
2016-08-24,20160824,liptember fundraiser for womens mental health aims for million,0
2016-05-11,20160511,man pleads guilty to perjury trade union royal commission,0
2016-08-17,20160817,tasmania floods damage rivers erosion efforts,0
2016-10-24,20161024,david warner has come of age,0
2016-12-31,20161231,baghdad bombing kills at least 25,0
2016-09-01,20160901,sarah houbolt proud natural born freak festival dangerous ideas,0
2016-07-14,20160714,gary ablett tipped to return to peak afl form for gold coast su,0
2016-01-29,20160129,regional nsw mayors question need to register for public hearing,0
2016-03-15,20160315,tyler wright eliminates stephanie gilmore in roxy pro,0
2016-09-01,20160901,quade cooper returns to the reds,0
2016-01-22,20160122,santos flags write downs amid plunging oil price,0
2016-09-22,20160922,dob in a deal program one year on,0
2016-08-15,20160815,share market ends on flat note,0
2016-08-19,20160819,qatar airways jet makes emergency landing,0
2016-01-04,20160104,public help sought in fiinding missing perth teen,0
2016-02-10,20160210,doreen simmons unlikely sumo wrestling expert japan,0
2016-02-29,20160229,opposition in bid to force same sex marriage vote,0
2016-10-09,20161009,finance week ahead markets remain on edge about a 'hard' brexit,0
2016-12-18,20161218,victorian paramedics to wear body cameras in safety trial,0
2016-04-28,20160428,orange sky laundry launches in canberra,0
2016-07-24,20160724,is public nudity on the wane in australia,0
2016-04-23,20160423,lest we forget sign at alice springs anzac hill vandalised,0
2016-08-18,20160818,tasmania credit rating downgraded by moodys,0
2016-09-04,20160904,polio survivor pays tribute to mother teresa,0
2016-06-28,20160628,mixed reactions to gaming machines in wa as part of tab sale,0
2016-03-23,20160323,blaxland brussels attack today we are all belgians,0
2016-02-15,20160215,marie berry calls for greater diversity in british,0
2016-01-25,20160125,v line to run more services after delays due to train wheels,0
2016-09-07,20160907,100 years since australias first plebiscite on conscription,0
2016-12-14,20161214,opinion donald trump conflicts of interest,0
2016-11-15,20161115,sa house of assembly mps vote for same sex couples adoption,0
2016-09-28,20160928,surfing dogs take to the waves california,0
2016-06-21,20160621,womadelaide and slingsby nominated in helpmann awards,0
2016-03-15,20160315,never too young or too old to learn circus tricks,0
2016-06-29,20160629,election 2016 tony abbott on same sex marriage plebiscite,0
2016-11-25,20161125,why would i stand down grant hits back in funding dispute,0
2016-10-31,20161031,we decide who is coming here: turnbull backs,0
2016-10-26,20161026,overdose of prescription medication contributed to womans death,0
2016-05-07,20160507,federal government defends spanish shipbuilding contract,0
2016-03-01,20160301,labor senator joe bullock quits,0
2016-01-26,20160126,former premier mike rann in sa australia day honours list,0
2016-05-26,20160526,former nsw labor jamie clements charged by electoral commission,0
2016-12-14,20161214,loss of loved ones strengthens resolve of new act politicians,0
2016-06-23,20160623,solar impulse 2 lands safely in spain after 70 hour flight,0
2016-08-03,20160803,worlds tallest observation tower opens,0
2016-11-07,20161107,aig calls an end to construction boom; developers,0
2016-09-30,20160930,riders rescued after sea world storm rollercoaster stalls,0
2016-05-19,20160519,grolar pizzly bears climate change creating hybrids,0
2016-09-01,20160901,australia beats sri lanka clinches odi series,0
2016-09-23,20160923,palmer united party applies to be deregistered,0
2016-12-16,20161216,jason di rossos top five films of 2016,0
2016-05-18,20160518,jericho climate policy silence,0
2016-10-21,20161021,hendra virus vaccine horses should not be compulsory qld,0
2016-01-28,20160128,anti cigarette ad campaign praised for low teen smoking rates,0
2016-10-11,20161011,an epic journey for dodge mannings family,0
2016-11-23,20161123,kentucky denies mans request for im god number plates,0
2016-08-14,20160814,call for more hunting ground to deal with victorias feral deer,0
2016-11-16,20161116,church official denies trying to destroy anglican bishop,0
2016-02-02,20160202,sunshine coast braces for huge influx flying foxes,0
2016-03-09,20160309,wheatbelt landfill approval kick in belly for york shire says,0
2016-10-25,20161025,australiaus robots clash at robocup final,0
2016-06-10,20160610,allegations of missing boys home records spark outrage,0
2016-03-22,20160322,indian wells tennis director raymond moore quits after backlash,0
2016-04-21,20160421,mitsubishi investigating australian links to emissions rigging,0
2016-03-24,20160324,recycling easter egg foil into baseball bats,0
2016-03-29,20160329,authorities call for driver to hand himself in to police,0
2016-10-17,20161017,kalgoorlie mayor calls for premier to attend crisis meeting,0
2016-06-01,20160601,state of origin game 1 highlights,0
2016-12-04,20161204,australia captain steve smith targets kane williamson,0
2016-08-22,20160822,south sydney rabbitohs cronulla sharks nrl,0
2016-06-30,20160630,britain theresa may launches bid to succeed cameron,0
2016-03-16,20160316,gene mutation inreases schizophrenia risk 35 fold,0
2016-10-11,20161011,man walks to parliament with war legislation,0
2016-05-29,20160529,barefoot to boots charity heads back to kenya,0
2016-12-16,20161216,australians lost 521m to fraud in past financial year,0
2016-07-28,20160728,rachel antonio inquest findings handed down,0
2016-09-09,20160909,walga to use election to lobby against daps,0
2016-04-04,20160404,nt government considers 60m boost to gas pipeline size,0
2016-03-05,20160305,ashmore sheep stud rises ashes with the help of top breeders,0
2016-09-09,20160909,perth catholic college teacher charged with child sex offences,0
2016-07-06,20160706,naidoc elders revive aboriginal language through childrens song,0
2016-01-31,20160131,british anti poaching pilot dies shot down in tanzania,0
2016-02-02,20160202,reserve bank interest rates expected to hold,0
2016-07-14,20160714,omega 3 research solution for inmate aggression,0
2016-03-03,20160303,northern territory tourism lags australian tourist destinations,0
2016-02-21,20160221,cyclone winston fiji death toll rises to six,0
2016-05-30,20160530,eels officials may abandon court action against nrl,0
2016-09-12,20160912,msf slams troll after tweeting baby born on migrant rescue boat,0
2016-02-15,20160215,white night artist depicts indigenous stories on large scale,0
2016-01-05,20160105,major composting facility proposed near bathurst,0
2016-06-29,20160629,google doodle pays tribute to eddie mabo,0
2016-09-23,20160923,origin of word donga ongoing mystery to linguists,0
2016-01-05,20160105,maasdorp thats just chris gayle for you doesnt cut it,0
2016-06-05,20160605,labor unveils increase to childcare rebate cap from jan 2017,0
2016-06-09,20160609,gareth ward mp calls for flood rescuees to pay,0
2016-08-25,20160825,cut flower production blooming thanks to warm top end dry season,0
2016-02-06,20160206,tasmanian businesses shine at australian tourism awards,0
2016-08-01,20160801,white south africans complain of a reverse apartheid,0
2016-10-10,20161010,jill sheppard anu poll national security terrorism,0
2016-05-16,20160516,six members join central qld hospital and health service board,0
2016-02-06,20160206,agreement close on perth western suburbs high school site,0
2016-11-15,20161115,south korea park geun hye hopes political crisis be contained,0
2016-02-26,20160226,brumbies thrash hurricanes to open super rugby campaign,0
2016-04-08,20160408,nbn to entrench broadband oligopoly,0
2016-11-24,20161124,darren robert atkinson sex attack sentence,0
2016-05-08,20160508,fort mcmurray wildfire traps residents in,0
2016-02-17,20160217,nt travel agency raided in relation to pensioner scheme rort,0
2016-07-24,20160724,basketballer ezi magbegor the next lauren jackson,0
2016-06-30,20160630,drunkorexia phenomena prominent in young australian women,0
2016-02-07,20160207,millions travel home for chinese new year celebrations,0
2016-03-15,20160315,aboriginal leader sentenced to 17 years jail for sexual assault,0
2016-08-05,20160805,investigation begins after construction worker killed by crane,0
2016-03-30,20160330,department sues council over ikea chair collapse,0
2016-10-20,20161020,tostee acquittal warriena wright mother condemns audio release,0
2016-10-11,20161011,phillip hughes inquest batting partner questioned,0
2016-06-17,20160617,brisbane artist captures the suns heartbeat for tate modern,0
2016-08-05,20160805,will genia makes wallabies squad for rugby championship,0
2016-07-15,20160715,former soldier disability pension partial victory benefit split,0
2016-05-08,20160508,shoooters in afghan uniform kill two nato soldiers,0
2016-02-05,20160205,brawl on court between melbourne united and,0
2016-02-11,20160211,australian touring form to be tested by basin reserve greentop,0
2016-07-16,20160716,grey nomads stuck in the mud at middleton pub western qld,0
2016-02-15,20160215,young dancers try out for the first ever tasmanian youth ballet,0
2016-10-14,20161014,greg medcraft speaks to the business,0
2016-06-27,20160627,peter dutton on refugees,0
2016-07-04,20160704,pauline hanson calls for royal commission into islam,0
2016-07-17,20160717,farmers divided over nsw native vegetation laws,0
2016-06-24,20160624,dishonourable members episode 7: the final,0
2016-06-21,20160621,australian paralympian liesl tesch held up at gunpoint in rio,0
2016-08-19,20160819,melbourne has its warmest august night on record,0
2016-12-16,20161216,tas flood victims who will not be home for christmas,0
2016-06-19,20160619,julian assange four years at the ecuadorian embassy,0
2016-03-30,20160330,warrant issued for man sean paul murphy,0
2016-08-01,20160801,victoria weather bom issues flood warning forecast heavy rain,0
2016-05-12,20160512,humble farmer james gordon turned war hero immortalised,0
2016-10-30,20161030,sunday october 30 full program,0
2016-07-20,20160720,fake vaccine scandal rocks indonesia,0
2016-09-12,20160912,gws johnson offered one week suspension for hit on kennedy,0
